947,2224,6
948,553,9
948,721,2
948,1023,5
948,2037,3
948,2589,7
948,3549,7
949,21,8
949,1539,8
949,1559,1
949,1701,9
949,1716,1
949,2474,2
949,3636,2
950,531,9
950,1256,2
950,2768,8
950,2941,6
951,258,1
951,638,7
951,1025,2
951,1468,6
951,2012,7
951,2288,3
951,2889,5
951,3148,9
951,3725,4
952,855,1
952,1485,10
952,2980,6
952,3179,10
952,3782,1
952,3798,9
952,3909,10
953,1528,7
953,1548,9
953,2104,7
953,3062,1
953,3478,9
953,3627,9
954,136,2
954,432,2
954,1439,10
954,1847,8
954,2700,5
954,3025,10
954,3483,4
954,3925,3
955,1742,8
955,2198,9
955,2492,5
956,1522,9
956,1720,10
956,3231,3
956,3471,4
956,3691,10
956,3937,8
957,637,6
957,1064,5
957,1147,6
957,3067,6
957,3374,6
958,1128,8
958,1765,8
958,2529,7
958,2989,6
959,1064,7
959,1970,9
959,2046,7
959,3723,8
960,328,3
960,695,6
960,2571,9
960,3598,10
961,298,6
961,727,6
961,1593,7
961,2904,5
962,883,7
962,1155,10
962,1480,4
962,2408,1
962,2558,1
962,2713,2
962,3361,10
962,3525,4
962,3818,6
963,2664,1
963,2717,6
963,2836,10
964,873,5
964,1404,3
964,2275,5
964,3683,4
964,3855,1
964,3929,8
965,785,7
965,995,2
965,1414,4
965,3241,4
966,1225,8
966,2702,8
966,2791,5
966,2859,4
966,3929,5
967,1271,2
967,3500,4
968,658,6
968,1326,6
968,1573,7
968,2461,4
968,3512,3
968,3875,10
969,447,6
969,987,10
969,1378,7
969,1437,3
969,2312,8
969,2495,1
969,2570,5
969,3106,1
969,3135,4
970,184,8
970,1499,4
970,2233,8
970,3688,2
971,692,10
971,1137,3
971,2955,6
972,1827,5
972,3087,10
972,3227,4
973,36,5
973,570,7
973,1125,6
973,1833,2
973,3200,6
973,3715,4
974,395,10
974,1126,2
974,1185,3
974,1798,1
974,2527,4
974,3750,2
975,290,6
975,458,1
975,961,6
975,2310,5
975,3055,6
975,3057,6
976,1843,8
976,2308,3
976,2904,4
977,584,1
977,992,1
977,3402,10
977,3623,8
978,751,7
978,985,7
978,1002,2
978,1221,8
978,1700,6
978,2111,9
978,2437,5
978,3391,7
979,576,2
979,1390,5
980,140,7
980,813,10
980,1137,5
980,2450,5
980,3046,1
981,1408,1
981,1709,7
981,3124,9
982,521,7
982,1550,10
982,2024,10
982,2952,9
983,1250,10
983,1628,5
983,1633,4
983,2229,2
983,2536,5
983,3611,8
984,1428,3
984,2802,7
984,2838,6
984,3246,7
984,3891,5
985,1479,3
985,1763,7
985,2787,2
986,2789,6
986,3644,3
987,20,6
987,245,5
987,824,8
987,2069,5
987,3478,6
988,532,4
988,1325,7
988,1932,3
988,2364,6
988,2661,8
988,3039,6
988,3978,2
989,506,4
989,723,5
989,2435,3
989,2774,10
989,2918,9
989,3864,6
989,3933,5
989,3992,2
990,411,10
990,964,5
990,1534,6
990,3020,10
990,3302,9
990,3674,7
990,3889,7
991,166,10
991,196,5
991,1650,5
991,2085,1
991,2210,3
991,2739,7
991,3117,9
991,3147,8
992,154,8
992,980,4
992,1531,6
992,1713,7
992,2395,7
993,73,7
993,74,10
993,1262,7
993,1529,1
993,1745,3
993,3033,6
993,3257,9
993,3492,6
993,3879,9
994,413,9
994,2364,6
994,2668,10
995,742,10
995,2493,10
996,455,5
996,717,10
996,2641,2
996,2663,1
996,3595,5
997,217,7
997,563,10
997,1401,10
997,1882,10
997,1944,1
997,2441,7
997,2538,9
997,3176,7
998,774,7
998,948,3
998,1958,4
998,2552,3
998,2832,6
998,3059,1
998,3165,3
998,3650,10
998,3721,5
999,684,9
999,992,4
999,1788,4
999,2617,10
999,2955,10
999,3519,9
1000,628,1
1000,1236,10
1000,1429,5
1000,1608,10
1000,2257,4
1000,2404,10
1000,3233,6
1000,3307,2
1000,3897,6
1001,1080,2
1001,1090,3
1001,2955,5
1001,3233,6
1002,708,5
1002,943,1
1002,972,8
1002,1731,6
1002,2086,3
1002,2231,2
1002,2775,1
1002,2884,9
1003,72,3
1003,3891,2
1004,380,6
1004,653,9
1004,989,9
1004,2692,6
1004,3965,6
1005,538,10
1005,760,3
1005,1987,7
1005,2560,8
1005,3285,5
1005,3470,6
1006,612,2
1006,1160,2
1006,2657,3
1006,2825,9
1006,3392,8
1006,3449,1
1007,1847,2
1007,3361,1
1008,300,9
1008,657,2
1008,1489,4
1008,1914,4
1009,3,5
1009,175,4
1009,1029,2
1009,1081,3
1009,1662,6
1009,2257,3
1009,2378,9
1009,3397,5
1010,1167,5
1010,3730,3
1011,762,3
1011,1661,3
1011,2054,4
1011,2141,4
1011,2644,10
1011,3241,1
1011,3574,7
1012,933,5
1012,1069,1
1012,2332,1
1012,2612,1
1012,3157,5
1012,3829,10
1013,1701,3
1013,2179,10
1013,2369,2
1013,3293,6
1013,3804,9
1014,177,5
1014,799,10
1014,2716,10
1014,3035,7
1015,670,6
1015,952,6
1015,996,3
1015,2236,6
1015,2791,3
1015,3465,1
1016,875,1
1016,2414,4
1016,2829,5
1016,3280,10
1017,785,7
1017,2168,5
1017,3073,10
1017,3553,9
1018,234,7
1018,1779,8
1018,2469,2
1018,2591,1
1018,2851,1
1018,2972,4
1018,3095,3
1019,1118,2
1019,1820,10
1019,2593,9
1019,2742,9
1019,2853,8
1019,3943,7
1020,986,3
1020,1072,5
1020,1616,10
1020,2033,9
1020,3577,4
1021,1116,4
1021,2241,10
1021,2449,9
1021,3117,8
1021,3444,8
1021,3740,7
1022,173,8
1022,413,5
1022,532,6
1022,608,9
1022,845,1
1022,992,3
1022,2216,10
1022,2217,9
1022,2416,1
1023,533,9
1023,587,8
1023,2654,1
1023,3592,7
1024,363,9
1025,1232,7
1025,3740,3
1026,497,9
1026,1035,7
1026,2056,3
1026,2535,4
1026,2753,1
1026,3790,7
1027,22,4
1027,849,9
1027,1869,5
1027,2139,6
1027,3355,7
1028,582,4
1028,1125,9
1028,2398,6
1028,3132,3
1028,3621,9
1029,175,9
1029,237,5
1029,360,2
1029,1410,3
1029,2663,6
1029,3065,8
1029,3316,2
1029,3568,5
1029,3672,6
1029,3878,6
1030,267,9
1030,653,5
1030,2702,4
1030,3879,3
1031,671,1
1031,1360,4
1031,1857,6
1031,2090,2
1031,3486,8
1032,59,9
1032,572,3
1032,1201,2
1032,1231,10
1032,2004,7
1032,3439,1
1032,3896,5
1033,2075,7
1033,2095,9
1033,2189,5
1034,155,7
1034,325,10
1034,2967,6
1034,2980,7
1034,3025,8
1034,3988,8
1035,333,1
1035,829,2
1035,1056,1
1035,1286,6
1035,1287,7
1036,1366,3
1036,1955,5
1036,2753,5
1036,3279,3
1036,3586,1
1036,3863,2
1037,100,4
1037,378,10
1037,428,9
1037,763,8
1037,1620,7
1037,2188,10
1037,3309,5
1038,353,1
1038,541,2
1038,579,10
1038,1276,2
1038,1675,5
1038,2754,4
1039,200,5
1039,988,5
1039,2504,10
1039,2692,2
1040,620,4
1040,680,9
1040,742,7
1040,1603,8
1040,3032,3
1040,3849,6
1041,1765,2
1041,3844,5
1042,218,8
1042,1918,1
1042,2239,9
1042,2524,10
1042,2653,1
1043,1244,2
1043,1833,2
1043,2309,8
1043,2456,4
1043,3437,1
1043,3557,10
1044,56,10
1044,816,10
1044,1047,1
1044,2034,1
1044,3804,9
1045,73,5
1045,298,8
1045,625,2
1045,2261,8
1045,3194,2
1046,888,9
1046,1226,6
1046,2374,4
1046,2529,4
1046,3149,8
1047,150,3
1047,1314,1
1047,1921,10
1047,3183,3
1048,1360,9
1048,2309,4
1048,2890,2
1048,3138,2
1048,3234,9
1049,162,2
1049,2066,1
1049,2491,9
1049,2611,9
1049,3648,10
1049,3822,1
1050,1187,7
1050,2172,4
1050,2451,2
1050,2470,4
1050,3062,4
1050,3217,2
1050,3225,10
1050,3430,3
1051,561,2
1051,1259,1
1051,1348,4
1051,3475,9
1052,157,3
1052,978,1
1052,1294,1
1052,2583,7
1052,2854,7
1052,3672,7
1053,1104,5
1053,2550,8
1053,3275,3
1054,238,4
1054,479,5
1054,1148,1
1054,2477,1
1054,3467,1
1054,3697,10
1055,632,6
1055,1271,9
1055,1872,5
1055,2340,10
1055,3683,8
1056,346,2
1056,1185,2
1056,1343,1
1056,1387,4
1056,1644,2
1056,1662,8
1056,2431,6
1056,3271,1
1056,3494,3
1057,203,3
1057,2647,10
1057,3410,9
1057,3674,3
1058,434,5
1058,1550,4
1058,2441,9
1058,2736,8
1058,2921,8
1058,3326,3
1058,3963,9
1059,584,7
1059,786,2
1059,1614,2
1059,2248,7
1059,2648,9
1059,3289,8
1059,3890,8
1060,141,5
1060,791,1
1060,1234,3
1060,1533,4
1060,2247,1
1060,2278,1
1060,3203,10
1061,87,7
1061,703,5
1061,1305,5
1061,3579,4
1061,3892,2
1062,265,7
1062,1363,8
1062,2375,4
1062,2886,10
1062,3043,7
1063,985,6
1063,990,6
1063,1104,10
1063,1472,7
1063,1850,5
1063,2747,1
1063,2870,9
1063,3021,2
1064,495,1
1064,588,4
1064,1052,10
1064,1273,7
1064,1806,3
1064,2218,6
1065,452,1
1065,850,4
1065,1642,8
1065,3241,3
1066,1485,8
1066,3616,6
1067,234,10
1067,3535,2
1067,3842,4
1068,219,5
1068,1885,10
1069,616,10
1070,1364,4
1070,1395,5
1070,1676,10
1070,1899,2
1070,2977,1
1070,3381,2
1070,3824,2
1071,1795,1
1071,2203,6
1071,2408,8
1071,3119,9
1071,3476,3
1071,3754,5
1072,893,2
1072,2121,3
1072,2124,2
1072,3248,4
1072,3851,7
1073,738,4
1073,1030,2
1073,1403,10
1073,1963,5
1073,2816,4
1073,2903,4
1073,3500,7
1074,429,8
1074,1486,2
1075,355,4
1075,420,10
1075,1021,7
1075,3557,8
1076,1030,2
1076,1602,10
1076,2535,3
1076,3643,8
1076,3945,2
1076,3983,7
1077,271,3
1077,351,3
1077,3100,7
1079,1441,6
1079,1791,10
1079,1793,4
1080,825,4
1080,1899,4
1080,2051,7
1080,2112,7
1080,2190,2
1080,2541,9
1081,419,5
1081,838,9
1081,1815,1
1081,2015,3
1081,3044,9
1082,825,1
1082,1897,4
1082,2037,9
1082,2245,1
1082,3356,5
1082,3642,3
1083,652,6
1083,662,7
1083,1420,3
1083,1730,3
1083,3858,2
1084,70,8
1084,233,8
1084,691,4
1084,2403,3
1084,2427,3
1084,3387,8
1085,399,8
1085,1274,7
1085,1835,4
1085,3160,2
1086,498,2
1086,2180,3
1086,3177,1
1086,3837,2
1087,742,2
1087,941,5
1087,3235,9
1088,164,7
1088,318,4
1088,1065,2
1088,1794,2
1088,1834,7
1088,2272,1
1089,290,2
1089,2388,5
1089,2459,8
1089,3725,3
1090,1887,4
1091,725,7
1091,1399,7
1091,2769,2
1092,69,10
1092,264,9
1092,662,8
1092,836,2
1092,1646,2
1092,3583,5
1093,438,9
1093,919,5
1093,1650,3
1093,2390,2
1093,3104,7
1094,7,8
1094,1076,4
1094,2404,9
1094,3961,8
1095,156,1
1095,1626,5
1095,2358,8
1095,3196,4
1096,213,4
1096,898,4
1096,2681,5
1096,3543,9
1096,3564,9
1097,488,10
1097,1188,6
1097,2612,3
1098,3248,5
1099,40,3
1099,3093,2
1100,427,6
1100,952,3
1100,1050,10
1100,1427,9
1100,1986,7
1100,2205,9
1100,3314,7
1101,1077,8
1101,1581,6
1101,3464,5
1102,237,6
1102,2009,4
1102,3149,5
1103,557,1
1103,722,7
1103,1418,6
1103,2615,3
1103,3720,6
1104,1374,6
1104,1920,3
1104,2946,6
1105,1468,4
1105,1892,8
1105,2033,3
1105,2544,10
1105,3799,6
1106,765,2
1106,983,9
1106,1406,5
1106,1785,5
1106,2237,3
1106,2329,7
1107,872,6
1107,2353,4
1107,2705,2
1107,3055,9
1107,3689,9
1108,180,6
1108,637,3
1108,2171,7
1108,2172,3
1109,217,4
1109,3123,1
1109,3277,8
1110,2307,7
1110,2981,8
1110,3477,3
1110,3562,4
1111,670,2
1111,1253,6
1111,1336,5
1111,2841,9
1111,3566,10
1111,3797,3
1112,1983,3
1112,2829,7
1112,2959,10
1112,3515,5
1113,11,5
1113,516,7
1113,915,2
1113,1115,5
1113,1593,10
1113,3001,6
1113,3396,1
1114,1516,2
1114,3499,1
1115,837,5
1115,2194,5
1115,2995,4
1115,3817,3
1115,3857,3
1116,41,10
1116,351,7
1116,1633,8
1116,2225,5
1116,3119,8
1117,294,5
1117,1317,10
1117,3712,10
1118,1328,9
1118,2413,2
1118,2425,9
1118,2597,4
1118,3247,7
1118,3525,9
1119,311,5
1119,1202,6
1119,1469,8
1119,2101,6
1119,2470,8
1120,738,3
1120,1054,4
1120,1137,5
1120,1852,7
1120,2259,9
1120,2313,2
1120,3178,5
1120,3351,1
1120,3541,1
1121,283,9
1121,347,2
1121,629,1
1121,1143,9
1121,1197,8
1121,1276,1
1121,3122,4
1122,293,10
1122,2768,4
1122,3090,4
1123,947,8
1123,1195,3
1123,1751,8
1123,1754,10
1123,2529,10
1124,948,7
1124,2519,5
1124,2882,6
1124,3073,9
1124,3288,8
1124,3456,9
1124,3553,8
1125,271,3
1125,743,2
1125,1623,1
1125,2589,2
1125,3914,9
1126,72,2
1126,188,1
1126,930,8
1126,1427,7
1126,2537,2
1126,3278,10
1126,3771,4
1127,79,9
1127,1095,4
1127,1956,8
1127,3253,7
1127,3732,9
1128,3459,1
1129,84,10
1129,113,9
1129,862,8
1129,870,9
1129,949,4
1129,1135,6
1129,1626,3
1129,2394,1
1129,3173,9
1129,3957,7
1130,1091,10
1130,1123,9
1130,1796,9
1130,2038,9
1130,2772,7
1130,2948,5
1131,85,6
1131,1161,2
1131,1608,1
1131,2151,10
1131,2284,2
1132,547,8
1132,1136,2
1132,1268,2
1132,3838,1
1133,1220,1
1133,1572,9
1133,3849,10
1133,3969,10
1134,2429,10
1135,295,7
1135,1390,1
1135,2119,4
1135,3440,9
1135,3446,1
1135,3759,3
1135,3791,7
1137,851,9
1137,1051,9
1138,362,8
1138,565,9
1138,672,5
1138,2527,6
1138,2772,10
1138,3132,3
1138,3202,9
1139,622,3
1139,3224,4
1140,735,3
1140,1046,4
1140,1599,1
1140,2354,1
1140,2498,5
1140,2904,4
1141,1376,9
1141,1581,5
1141,1588,9
1141,2798,7
1141,3202,1
1142,533,8
1142,1382,9
1142,1601,10
1143,2127,9
1143,3351,2
1143,3353,2
1143,3691,3
1143,3792,1
1144,529,4
1144,1162,5
1144,1334,9
1144,1622,7
1144,1825,4
1144,1928,9
1144,2151,2
1144,2483,9
1144,2862,1
1144,3406,2
1145,140,1
1145,359,4
1145,590,5
1145,2557,8
1145,2979,1
1145,3242,9
1145,3410,3
1146,392,9
1146,1015,7
1146,2826,6
1146,2992,6
1147,1158,2
1147,1438,3
1147,2276,1
1147,2467,6
1147,3477,5
1147,3493,9
1147,3543,8
1148,760,10
1148,2248,4
1148,2753,6
1148,3097,3
1148,3406,4
1149,104,5
1149,326,6
1149,854,10
1149,1071,7
1149,3936,8
1150,1304,9
1150,1840,2
1150,2814,5
1151,1743,10
1151,2968,3
1152,117,9
1152,242,7
1152,391,3
1152,843,9
1152,1102,10
1152,2145,6
1152,2301,8
1152,3320,6
1152,3640,10
1153,919,5
1153,1018,4
1153,1037,5
1153,1146,1
1153,1328,7
1153,3315,3
1154,600,2
1154,694,10
1154,3171,2
1154,3338,8
1155,534,10
1155,1775,4
1155,2294,2
1155,2688,6
1155,2735,3
1155,2802,4
1155,3449,4
1156,134,7
1156,1053,10
1156,1686,1
1156,1715,7
1156,1951,3
1156,2502,4
1156,2844,5
1156,2911,4
1157,52,4
1157,1314,2
1157,1599,10
1157,1600,6
1157,1629,10
1157,3053,1
1157,3646,8
1157,3765,5
1158,862,6
1158,1049,2
1158,2743,9
1158,3522,5
1158,3826,1
1159,417,4
1159,578,6
1159,836,10
1159,1019,6
1159,3601,9
1160,930,10
1160,1370,7
1160,1595,4
1160,1648,8
1160,2027,8
1160,2487,8
1160,2846,10
1160,3269,10
1160,3411,9
1161,288,1
1161,366,1
1161,966,2
1161,1133,8
1161,1607,6
1162,2174,2
1163,1076,5
1163,1166,6
1163,1935,8
1163,2720,6
1163,3134,1
1163,3469,8
1164,1095,8
1164,1546,1
1164,1980,10
1164,2482,8
1164,3832,6
1164,3841,8
1165,69,6
1165,3494,10
1166,280,3
1166,295,8
1166,1340,5
1166,1954,2
1166,2232,8
1166,2444,7
1166,3136,4
1166,3948,6
1167,510,8
1167,519,1
1167,1870,6
1167,2040,7
1167,2410,3
1168,3007,7
1168,3437,10
1169,190,3
1169,230,10
1169,825,7
1169,1292,10
1169,2814,2
1169,3320,4
1170,14,8
1170,81,9
1170,277,3
1170,3006,8
1170,3037,1
1170,3336,8
1171,251,1
1171,694,9
1171,912,3
1171,1043,7
1171,1060,8
1171,1622,3
1171,1780,10
1171,1977,2
1171,2426,6
1171,3454,10
1171,3872,1
1172,941,5
1172,1140,4
1172,1372,8
1172,3483,10
1173,437,8
1173,641,9
1173,1347,7
1173,1600,6
1173,3454,10
1173,3591,2
1173,3619,6
1174,525,1
1174,1807,8
1174,1817,8
1174,2191,4
1174,2435,6
1174,2493,5
1174,2970,10
1175,1760,10
1175,2883,4
1175,3889,7
1176,470,5
1176,637,9
1176,1475,10
1176,1481,9
1176,1516,10
1176,1936,4
1176,2058,6
1176,3287,10
1177,2021,10
1177,2463,6
1177,2956,8
1177,3971,8
1178,2109,9
1178,2293,4
1178,2759,9
1178,2839,4
1178,3774,5
1178,3958,5
1179,3199,3
1180,1567,3
1180,3565,3
1180,3829,8
1181,1723,5
1181,2713,5
1182,390,5
1182,514,1
1182,685,4
1182,2910,8
1182,3593,3
1183,2687,10
1184,579,7
1184,1001,9
1184,1747,6
1184,2248,6
1185,610,4
1185,1030,3
1186,2404,5
1186,3829,7
1186,3996,5
1187,943,9
1187,987,10
1187,1602,5
1187,1693,4
1187,1737,10
1187,1835,10
1187,2518,10
1187,2900,5
1187,3067,5
1188,334,1
1188,494,1
1188,1616,10
1188,2388,10
1189,2032,1
1190,406,2
1190,2420,4
1190,3277,7
1190,3810,7
1191,292,8
1191,294,3
1191,2140,6
1191,3414,9
1191,3541,5
1191,3738,10
1191,3888,7
1192,2709,10
1193,1245,3
1193,1298,9
1193,1431,7
1193,1501,1
1193,1930,7
1193,2904,5
1193,3104,1
1193,3138,4
1194,2025,2
1194,3234,10
1194,3536,9
1195,105,8
1195,1447,7
1195,3095,1
1195,3818,10
1196,180,4
1196,705,7
1196,848,7
1196,1006,1
1196,1402,2
1196,1877,8
1196,3659,5
1197,84,5
1197,236,1
1197,2326,6
1197,2374,4
1197,2570,3
1198,429,5
1198,1050,9
1198,1865,1
1198,1882,8
1198,2028,2
1198,2142,7
1198,2552,7
1199,1419,5
1199,2449,8
1199,2946,5
1200,81,2
1200,163,7
1200,903,2
1200,1365,2
1200,1811,3
1200,3329,1
1200,3355,4
1200,3357,6
1200,3714,9
1201,1073,6
1201,1531,10
1201,2191,6
1202,639,3
1202,2397,2
1202,2849,8
1202,3417,9
1202,3648,8
1202,3908,4
1203,410,10
1203,422,2
1203,3835,5
1204,95,6
1204,553,1
1204,1341,10
1204,1621,6
1204,1638,7
1204,2529,3
1204,3742,9
1205,2700,8
1205,3355,5
1205,3751,5
1206,2208,1
1206,3662,5
1206,3682,2
1207,1187,7
1207,1510,6
1207,1943,7
1207,2579,6
1207,2728,5
1207,2773,5
1207,3545,6
1208,2212,9
1208,2355,4
1208,2379,10
1208,3655,4
1208,3925,3
1209,703,10
1209,1582,5
1209,1641,1
1209,1932,3
1209,3206,9
1209,3737,4
1210,1197,8
1210,3989,3
1211,432,3
1211,582,1
1211,1076,1
1211,1796,2
1211,2468,10
1211,3256,3
1212,93,10
1212,488,8
1212,902,10
1212,2423,10
1212,3821,6
1213,274,9
1213,418,9
1213,2302,5
1213,2455,6
1213,2673,2
1214,872,6
1214,3214,4
1214,3528,9
1215,1795,6
1215,1978,4
1215,2122,3
1215,2369,6
1215,2802,9
1216,1048,4
1216,1264,6
1216,3390,6
1217,1043,5
1217,1743,4
1218,31,4
1218,733,1
1218,833,5
1218,1245,3
1219,451,7
1219,1472,5
1219,1812,6
1220,505,7
1220,2478,3
1221,452,10
1221,1680,5
1221,2763,3
1222,705,8
1222,3236,6
1222,3724,9
1223,87,1
1223,1266,1
1223,1491,10
1223,1726,1
1223,2770,7
1223,2810,4
1223,3885,6
1224,1910,3
1224,2514,9
1224,3353,2
1224,3725,5
1225,20,1
1225,1501,10
1225,1980,8
1225,2418,2
1225,2678,3
1225,2928,2
1226,839,4
1226,1223,4
1226,1541,5
1226,2627,7
1226,3430,5
1226,3786,7
1227,367,8
1227,1190,5
1227,2308,4
1227,3741,8
1227,3862,4
1228,1808,2
1228,2815,10
1228,2865,2
1228,2956,6
1228,3277,8
1228,3708,1
1228,3794,8
1229,352,3
1229,3006,1
1229,3885,10
1230,560,10
1230,2229,10
1230,2583,8
1230,2747,4
1230,2790,5
1230,3086,1
1230,3868,7
1230,3902,1
1231,1983,9
1231,3874,7
1232,1780,7
1232,2688,1
1232,3413,7
1233,1616,7
1233,2446,3
1233,2795,5
1234,149,8
1234,150,10
1234,1335,10
1234,2414,4
1234,2524,10
1234,2927,1
1234,3435,3
1235,311,5
1235,468,2
1235,1555,4
1235,2216,2
1235,2327,2
1235,3635,4
1236,1781,2
1236,2150,9
1236,2533,5
1236,2786,6
1236,3222,10
1236,3654,8
1237,87,5
1238,343,3
1238,1145,2
1238,1241,9
1238,2300,2
1239,188,2
1239,741,2
1239,1583,5
1239,1704,1
1240,34,1
1240,730,9
1240,1017,1
1240,2250,3
1240,3408,10
1240,3578,10
1240,3886,4
1241,583,2
1241,892,9
1241,1737,1
1241,2534,10
1241,3279,10
1241,3857,8
1242,774,3
1242,1777,9
1242,2604,10
1242,3439,1
1242,3460,7
1243,537,8
1243,774,6
1243,815,10
1243,827,9
1243,3143,8
1243,3329,5
1244,237,6
1244,1245,3
1244,1563,10
1244,1891,4
1244,2341,6
1244,3690,8
1245,1937,2
1245,2431,4
1245,2487,2
1245,3688,2
1246,559,5
1246,1265,3
1246,1338,2
1246,2549,6
1246,3269,8
1246,3967,3
1247,50,6
1247,1605,1
1247,2773,4
1247,2861,9
1247,3593,3
1248,278,4
1248,1911,10
1248,2626,7
1248,3056,10
1248,3600,5
1248,3722,5
1249,186,4
1249,2750,5
1249,2871,9
1249,3763,8
1250,557,7
1250,724,5
1250,1199,2
1250,2434,1
1250,2727,7
1250,2815,2
1250,2997,4
1250,3237,2
1250,3295,10
1251,2041,3
1251,3182,1
1251,3706,8
1252,375,5
1252,655,6
1252,956,10
1252,2034,8
1252,2118,5
1252,2329,4
1252,2994,8
1254,725,10
1254,1676,5
1254,2284,8
1254,2540,3
1254,2563,9
1254,2611,3
1254,3094,3
1254,3355,3
1254,3619,10
1254,3841,10
1255,93,10
1255,1245,1
1255,1638,7
1255,2008,7
1255,2767,7
1256,890,9
1256,2133,4
1256,2387,2
1256,2809,2
1256,3690,10
1257,411,1
1257,1943,8
1257,2723,4
1257,2751,3
1257,3238,5
1257,3891,4
1258,1265,2
1258,1371,1
1258,1493,7
1258,1893,5
1258,2060,10
1258,2259,5
1258,2318,8
1258,3345,1
1259,676,2
1259,952,7
1259,3061,9
1260,2347,4
1260,3351,5
1260,3389,1
1261,2050,2
1261,2095,3
1261,2343,10
1262,571,3
1263,874,4
1263,1365,5
1263,1370,9
1263,1927,9
1263,2411,9
1263,2681,3
1263,2974,10
1263,3000,9
1264,525,9
1264,2139,3
1264,2549,3
1264,3461,6
1265,25,7
1265,148,6
1265,870,9
1265,1002,10
1265,1979,8
1265,2122,7
1266,215,7
1266,453,10
1266,3610,5
1266,3750,9
1267,1446,2
1267,2320,2
1267,2970,4
1268,799,2
1268,1845,3
1268,1977,10
1268,3905,6
1269,769,1
1269,1250,10
1269,1334,6
1269,1590,4
1269,3036,4
1270,678,7
1270,1409,4
1271,3,1
1271,788,6
1271,1483,5
1271,3258,8
1271,3602,5
1271,3759,9
1272,254,7
1272,1221,7
1272,1978,6
1272,2171,2
1272,2975,1
1272,3408,6
1272,3798,3
1272,3984,10
1273,670,8
1273,1011,7
1273,1840,9
1273,1992,3
1273,2949,5
1273,2984,3
1274,354,2
1274,517,5
1274,901,1
1274,1020,7
1274,1811,10
1274,1891,4
1274,2476,9
1274,3028,7
1274,3337,2
1274,3464,6
1274,3634,10
1275,975,3
1275,1679,7
1275,2190,8
1275,2711,4
1275,2918,2
1275,3544,5
1276,5,10
1276,1942,3
1276,3713,4
1277,843,5
1278,198,3
1278,854,1
1278,1065,3
1278,1998,4
1278,2346,10
1279,384,7
1279,806,2
1279,1146,1
1279,1303,10
1279,2767,1
1279,3365,2
1280,58,3
1280,187,1
1280,651,9
1280,1597,2
1280,1917,10
1280,2292,6
1280,3213,6
1281,707,4
1281,2085,10
1281,2655,7
1282,857,8
1282,1095,6
1282,1098,6
1282,2064,8
1282,3278,1
1283,1478,10
1283,2401,6
1283,3894,2
1284,247,10
1284,1359,9
1284,2847,6
1284,3875,1
1285,2174,7
1285,2176,2
1285,2330,5
1285,2460,9
1285,3179,9
1285,3341,6
1285,3984,6
1286,846,6
1286,2635,5
1287,188,2
1287,647,10
1287,1403,5
1287,1715,8
1287,2485,10
1287,3199,3
1287,3496,10
1288,1405,9
1289,440,1
1289,494,9
1289,1697,6
1289,2046,1
1289,2410,6
1289,2559,2
1289,2616,4
1289,2911,9
1289,2985,8
1290,1363,6
1290,2523,10
1290,3645,10
1291,225,2
1291,1201,9
1291,2787,5
1291,3085,5
1292,230,1
1292,622,5
1292,1016,9
1292,2198,9
1293,139,6
1293,2871,1
1294,125,9
1294,355,8
1294,1483,6
1295,3,1
1295,376,5
1295,1053,3
1295,1296,1
1295,2772,4
1295,3483,9
1296,346,4
1296,372,1
1296,986,3
1296,2063,2
1296,3434,5
1296,3908,5
1297,2207,4
1297,2811,3
1297,3761,8
1298,42,8
1298,440,4
1298,729,7
1298,3214,5
1299,411,9
1299,1325,7
1299,2119,10
1299,3256,9
1299,3979,4
1300,79,8
1300,1400,1
1300,1751,6
1300,1822,2
1301,407,3
1301,3119,9
1302,197,4
1302,1865,4
1302,1985,9
1302,2841,2
1303,513,8
1303,636,9
1303,1257,7
1303,1708,2
1303,1709,9
1303,2187,3
1303,3529,10
1304,1030,7
1304,3631,8
1305,201,1
1305,1061,4
1305,2072,3
1305,2893,3
1305,3241,6
1306,41,3
1306,580,8
1306,818,8
1306,1735,2
1306,2148,8
1306,3475,6
1306,3541,1
1307,516,4
1307,1059,5
1307,2106,8
1307,3424,9
1307,3649,8
1308,6,3
1308,2240,9
1308,3106,7
1308,3525,9
1308,3646,5
1309,799,2
1309,1122,5
1309,1244,8
1309,2512,10
1310,1323,1
1310,3539,5
1311,994,1
1311,1118,6
1311,2057,9
1311,2425,5
1311,2953,7
1311,3955,6
1312,1984,5
1312,3778,9
1312,3996,5
1313,182,3
1313,598,8
1313,1017,5
1313,1574,3
1313,1934,9
1313,2194,9
1313,3711,2
1314,563,3
1314,626,2
1314,1683,8
1314,1875,8
1314,2101,8
1314,2292,7
1314,3338,1
1314,3368,9
1315,714,5
1315,1309,3
1315,1923,10
1316,1846,3
1316,2215,7
1316,3514,2
1316,3863,6
1317,290,8
1317,630,8
1317,989,8
1317,3049,4
1318,756,9
1318,979,10
1318,982,5
1318,3163,10
1318,3466,4
1318,3826,10
1318,3980,3
1319,1493,8
1319,2554,6
1319,3532,8
1320,65,10
1320,204,5
1320,278,2
1320,2410,10
1320,2554,2
1320,2679,8
1320,3983,8
1321,1711,4
1321,2153,3
1321,2393,6
1322,190,9
1322,200,7
1322,686,6
1322,861,7
1322,1553,10
1322,2517,5
1322,3674,6
1322,3939,10
